pin,office_name,district_id,state_id,district_name,state_name,delivery_status,division,region,circle
759151,Pabitranagar S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759150,Gopalprasad S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759020,Balimi S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759017,Bhuban S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759025,Gadasila S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759027,Govindpur S.O (Dhenkanal),OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759019,Hindol Road R.S. S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759018,Kamakhyanagar S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759024,Mathakargola S.O,OD-Dhenkanal,OD,Dhenkanal,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
758021,Anandapur College S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Non Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758079,Janghira S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758044,Karanjia S.O (Kendujhar),OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758002,Keonjhar Atopur S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Non Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758081,Machhagarh S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758013,Raisuan S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758016,Saharpada S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758030,Swampatna S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758026,Talapada S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
758046,Turumunga S.O,OD-Kendujhar,OD,Kendujhar,Odisha,Delivery,Keonjhar Division,Sambalpur Region,Odisha Circle
768031,Ambabhana S.O,OD-Bargarh,OD,Bargarh,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
768038,Bardol S.O (Bargarh),OD-Bargarh,OD,Bargarh,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
768045,Bhukta S.O,OD-Bargarh,OD,Bargarh,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
768218,Belpahar S.O,OD-Jharsuguda,OD,Jharsuguda,Odisha,Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
768214,Laida S.O,OD-Sambalpur,OD,Sambalpur,Odisha,Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
768219,Lakhanpur S.O Jharsuguda,OD-Jharsuguda,OD,Jharsuguda,Odisha,Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
768212,Rengali SO,OD-Sambalpur,OD,Sambalpur,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
768111,Godbhaga S.O,OD-Bargarh,OD,Bargarh,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
768118,Naktideul S.O,OD-Sambalpur,OD,Sambalpur,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
768006,Remed S.O,OD-Sambalpur,OD,Sambalpur,Odisha,Delivery,Sambalpur Division,Sambalpur Region,Odisha Circle
769001,Bisra Road S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769007,Fertilizer Township S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769042,Jagda S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769043,Jalda S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
770032,Loco Colony Bandomunda S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769009,Rourkela - 9 S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769003,Sector - 15 S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769002,Sector - 6 S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769003,Sector - 7 S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
770015,Balisankara S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
770016,Bargaon (Sundergarh) S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
770001,Dengibhadi S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Non Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
770017,Rajgangpur S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Sundargarh Division,Sambalpur Region,Odisha Circle
770043,Gurundia S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
770052,Kalta S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769015,Rourkela - 15 S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
769004,Rourkela - 4 S.O,OD-Sundargarh,OD,Sundargarh,Odisha,Delivery,Rourkela Division,Sambalpur Region,Odisha Circle
761110,Aska Junction S.O,OD-Ganjam,OD,Ganjam,Odisha,Non Delivery,Aska Division,Berhampur Region,Odisha Circle
761104,Kabisuryanagar S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Aska Division,Berhampur Region,Odisha Circle
761114,Mundamarai S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Aska Division,Berhampur Region,Odisha Circle
761106,Seragada S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Aska Division,Berhampur Region,Odisha Circle
761110,Sunambo Street S.O,OD-Ganjam,OD,Ganjam,Odisha,Non Delivery,Aska Division,Berhampur Region,Odisha Circle
761110,T.O.Road S.O,OD-Ganjam,OD,Ganjam,Odisha,Non Delivery,Aska Division,Berhampur Region,Odisha Circle
761125,Badakodanda S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Aska Division,Berhampur Region,Odisha Circle
761126,Bhanjanagar  College S.O,OD-Ganjam,OD,Ganjam,Odisha,Non Delivery,Aska Division,Berhampur Region,Odisha Circle
761122,Nimina S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Aska Division,Berhampur Region,Odisha Circle
760001,Brajanagar,OD-Ganjam,OD,Ganjam,Odisha,Non Delivery,Berhampur Division,Berhampur Region,Odisha Circle
760007,Berhampur University S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761010,Chikiti S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761100,Kukudakhandi S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
760008,Lanjipalli S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
760011,AMBAPUA SO,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761041,Badakharida S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761031,Beguniapada S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761003,Bhatakumarada S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761030,Khallikote S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761028,Rambha S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761020,Sitarampalli S.O,OD-Ganjam,OD,Ganjam,Odisha,Non Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761035,Sumandala S.O,OD-Ganjam,OD,Ganjam,Odisha,Delivery,Berhampur Division,Berhampur Region,Odisha Circle
761017,Chandragiri S.O,OD-Gajapati,OD,Gajapati,Odisha,Delivery,Rayagada Division,Berhampur Region,Odisha Circle
761200,Hospital Road S.O Gajapati,OD-Gajapati,OD,Gajapati,Odisha,Non Delivery,Rayagada Division,Berhampur Region,Odisha Circle
761214,Nuagada S.O,OD-Gajapati,OD,Gajapati,Odisha,Delivery,Rayagada Division,Berhampur Region,Odisha Circle
766001,Bhawanipatna Stadium S.O,OD-Kalahandi,OD,Kalahandi,Odisha,Non Delivery,Kalahandi Division,Berhampur Region,Odisha Circle
766015,Dharamgarh S.O,OD-Kalahandi,OD,Kalahandi,Odisha,Delivery,Kalahandi Division,Berhampur Region,Odisha Circle
766012,Kesinga S.O,OD-Kalahandi,OD,Kalahandi,Odisha,Delivery,Kalahandi Division,Berhampur Region,Odisha Circle
766100,Narla S.O,OD-Kalahandi,OD,Kalahandi,Odisha,Delivery,Kalahandi Division,Berhampur Region,Odisha Circle
764088,Turudihi,OD-Nabarangpur,OD,Nabarangpur,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
764049,Anchalgumma S.O,OD-Nabarangpur,OD,Nabarangpur,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
764006,Bariniput S.O,OD-Koraput,OD,Koraput,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
764001,Jeypore(K) Civil Court S.O,OD-Koraput,OD,Koraput,Odisha,Non Delivery,Koraput Division,Berhampur Region,Odisha Circle
764075,Kodinga S.O,OD-Nabarangpur,OD,Nabarangpur,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
764058,Kotpad S.O,OD-Koraput,OD,Koraput,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
764048,Malkangiri Colony S.O,OD-Malkangiri,OD,Malkangiri,Odisha,Non Delivery,Koraput Division,Berhampur Region,Odisha Circle
764042,Onukadeli S.O,OD-Koraput,OD,Koraput,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
763008,Damanjodi S.O,OD-Koraput,OD,Koraput,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
764014,Narayanpatna S.O,OD-Koraput,OD,Koraput,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
763002,Sunabeda 2 S.O,OD-Koraput,OD,Koraput,Odisha,Delivery,Koraput Division,Berhampur Region,Odisha Circle
765019,Bissamcuttack S.O,OD-Rayagada,OD,Rayagada,Odisha,Delivery,Rayagada Division,Berhampur Region,Odisha Circle
765033,Dambasora S.O,OD-Rayagada,OD,Rayagada,Odisha,Delivery,Rayagada Division,Berhampur Region,Odisha Circle
765016,K.Singhpur S.O,OD-Rayagada,OD,Rayagada,Odisha,Delivery,Rayagada Division,Berhampur Region,Odisha Circle
765011,Chandrapur S.O,OD-Rayagada,OD,Rayagada,Odisha,Delivery,Rayagada Division,Berhampur Region,Odisha Circle
762110,Barakhama S.O,OD-Kandhamal,OD,Kandhamal,Odisha,Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762024,Biranarasinghpur S.O,OD-Boudh,OD,Boudh,Odisha,Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762100,Court Street G Udayagiri S.O,OD-Kandhamal,OD,Kandhamal,Odisha,Non Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762023,Jhadrajing S.O,OD-Boudh,OD,Boudh,Odisha,Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762102,Nuagaon S.O (Kandhamal),OD-Kandhamal,OD,Kandhamal,Odisha,Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762001,Penjisahi (TPO 1135) S.O,OD-Kandhamal,OD,Kandhamal,Odisha,Non Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762001,Phulbani Bazar S.O,OD-Kandhamal,OD,Kandhamal,Odisha,Non Delivery,Phulbani Division,Berhampur Region,Odisha Circle
762106,Sarangada S.O,OD-Kandhamal,OD,Kandhamal,Odisha,Delivery,Phulbani Division,Berhampur Region,Odisha Circle
140604,Baltana SO,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160059,Chandigarh Sector 59 SO,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160012,Engg College SO,CH-Chandigarh,CH,Chandigarh,Chandigarh,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160001,High Court SO Chandigarh,CH-Chandigarh,CH,Chandigarh,Chandigarh,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140201,Mubarakpur SO Patiala,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160019,Raj Bhawan SO Chandigarh,CH-Chandigarh,CH,Chandigarh,Chandigarh,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160015,Sector 16 Chandigarh SO,CH-Chandigarh,CH,Chandigarh,Chandigarh,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160022,Sector 22 Chandigarh SO,CH-Chandigarh,CH,Chandigarh,Chandigarh,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160047,Sector 47 Chandigarh SO,CH-Chandigarh,CH,Chandigarh,Chandigarh,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
160009,Sector 8Chandgarh SO,CH-Chandigarh,CH,Chandigarh,Chandigarh,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140306,Aerocity S.O,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140123,Ganugwal SO,PB-Rupnagar,PB,Rupnagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140413,Gharuan SO,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140108,Mian Pur SO,PB-Rupnagar,PB,Rupnagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140001,Minisectt Ropar SO,PB-Rupnagar,PB,Rupnagar,Punjab,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140110,Sialba Majri SO,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140308,Sohana SO,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
140001,Thermal Plant Colony Ropar SO,PB-Rupnagar,PB,Rupnagar,Punjab,Non Delivery,Chandigarh Division,DivReportingCircle,Punjab Circle
141008,CMC SO Ludhiana,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141014,Daba Road SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141001,Durgapuri SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141007,Eros Bajra Road SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141003,Janta Nagar SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141003,Millerganj SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141001,New Courts SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141013,Passi Nagar SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141012,Rajguru Nagar SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141008,Shivpuri SO Ludhiana,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
141008,BHATTIAN SO,PB-Ludhiana,PB,Ludhiana,Punjab,Non Delivery,Ludhiana City Division,DivReportingCircle,Punjab Circle
142032,Bassian SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
142036,Galib Kalan SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141107,Halwara SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141104,KCG Sudhar SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
142025,Sowaddi SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141413,Dhamote SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141419,Ghudani Kalan SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141204,Ghungrana SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141125,Kakrala Kalan SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
141113,Katani Kalan SO,PB-Ludhiana,PB,Ludhiana,Punjab,Delivery,Ludhiana Moffusil Division,DivReportingCircle,Punjab Circle
147203,Amloh SO,PB-Fatehgarh Sahib,PB,Fatehgarh Sahib,Punjab,Delivery,Patiala Division,DivReportingCircle,Punjab Circle
147201,Anaj Mandi Nabha SO,PB-Patiala,PB,Patiala,Punjab,Non Delivery,Patiala Division,DivReportingCircle,Punjab Circle
147001,Law Court SO,PB-Patiala,PB,Patiala,Punjab,Non Delivery,Patiala Division,DivReportingCircle,Punjab Circle
147201,Nabha SO,PB-Patiala,PB,Patiala,Punjab,Delivery,Patiala Division,DivReportingCircle,Punjab Circle
147001,Patiala City SO,PB-Patiala,PB,Patiala,Punjab,Non Delivery,Patiala Division,DivReportingCircle,Punjab Circle
147001,Sheran Wala Gate Patiala SO,PB-Patiala,PB,Patiala,Punjab,Non Delivery,Patiala Division,DivReportingCircle,Punjab Circle
147004,JAIL ROAD SO,PB-Patiala,PB,Patiala,Punjab,Non Delivery,Patiala Division,DivReportingCircle,Punjab Circle
140601,Banur SO,PB-S.A.S Nagar,PB,S.A.S Nagar,Punjab,Delivery,Patiala Division,DivReportingCircle,Punjab Circle
141411,Bhari SO,PB-Fatehgarh Sahib,PB,Fatehgarh Sahib,Punjab,Delivery,Patiala Division,DivReportingCircle,Punjab Circle
140702,Ghanaur SO,PB-Patiala,PB,Patiala,Punjab,Delivery,Patiala Division,DivReportingCircle,Punjab Circle
140406,RR Sirhind SO,PB-Fatehgarh Sahib,PB,Fatehgarh Sahib,Punjab,Non Delivery,Patiala Division,DivReportingCircle,Punjab Circle
140417,Shambhu SO,PB-Patiala,PB,Patiala,Punjab,Delivery,Patiala Division,DivReportingCircle,Punjab Circle
148021,Ahmedgarh sO,PB-Malerkotla,PB,Malerkotla,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148101,Barnala SO,PB-Barnala,PB,Barnala,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148034,Ladda SO,PB-Sangrur,PB,Sangrur,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148031,Lehragaga SO,PB-Sangrur,PB,Sangrur,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148023,Malerkotla SO,PB-Malerkotla,PB,Malerkotla,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148101,Ncc Barnala SO,PB-Barnala,PB,Barnala,Punjab,Non Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148027,Pakki Khanauri SO,PB-Sangrur,PB,Sangrur,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148100,Tallewal SO,PB-Barnala,PB,Barnala,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
148108,Tapa SO,PB-Barnala,PB,Barnala,Punjab,Delivery,Sangrur Division,DivReportingCircle,Punjab Circle
143606,Chetanpura SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143105,Chheharta SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143001,Chowk Rattan Singh SO,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143204,DBJSingh SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143107,Distillery Khasa SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143009,Fatahpur SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143006,Golden Temple SO,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143001,Hide Market SO,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143006,Hs College SO,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143006,Katra Karam Singh SO,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143002,Khalsa College SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143006,KOT ATMA RAM,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143001,Lawrence Road SO,PB-Amritsar,PB,Amritsar,Punjab,Non Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143101,Raja Sansi SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143603,Ramdass SO,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143413,Bundala SO Amritsar,PB-Amritsar,PB,Amritsar,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143301,Chabhal SO,PB-Tarn Taran,PB,Tarn Taran,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143305,Khalra SO,PB-Tarn Taran,PB,Tarn Taran,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
143414,Sarai Amant Khan SO,PB-Tarn Taran,PB,Tarn Taran,Punjab,Delivery,Amritsar Division,Punjab West Region,Punjab Circle
151201,Goniana Mandi SO,PB-Bathinda,PB,Bathinda,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151510,Joga SO,PB-Mansa,PB,Mansa,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151505,Mansa SO Mansa,PB-Mansa,PB,Mansa,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151105,Mehraj SO,PB-Bathinda,PB,Bathinda,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151102,Nathana SO,PB-Bathinda,PB,Bathinda,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151104,Phul SO,PB-Bathinda,PB,Bathinda,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151108,Salabatpura SO,PB-Bathinda,PB,Bathinda,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151302,Talwandi Sabo SO,PB-Bathinda,PB,Bathinda,Punjab,Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151001,MRSTU Bathinda,PB-Bathinda,PB,Bathinda,Punjab,Non Delivery,Bhatinda Division,Punjab West Region,Punjab Circle
151205,Baja Khana SO,PB-Faridkot,PB,Faridkot,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
152025,Bariwala SO,PB-Sri Muktsar Sahib,PB,Sri Muktsar Sahib,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
152031,Doda SO Muktsar,PB-Sri Muktsar Sahib,PB,Sri Muktsar Sahib,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
151213,Harindra Nagar Faridkot SO,PB-Faridkot,PB,Faridkot,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
151207,Panj Grain Kalan SO,PB-Faridkot,PB,Faridkot,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
151209,Sandhwan SO,PB-Faridkot,PB,Faridkot,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
151214,Golewala S.O,PB-Faridkot,PB,Faridkot,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
142053,Dhudike SO,PB-Moga,PB,Moga,Punjab,Delivery,Faridkot Division,Punjab West Region,Punjab Circle
